Benchmark,Steady Percentage
org_hazelcastproj_hazelcastmethod_com.hazelcast.query.impl.bitmap.SparseBitSetIterateBenchmark.iterateRoaringparams_,"([0.9119706568856285, 0.932, 0.9319773257752584, 0.9336666666666666, 0.9336445481827276, 0.9336445481827276, 0.8953333333333333, 0.932, 0.932, 0.934], [1.844041813562031e-05, 1.4339150853008265e-05, 1.4460608070488454e-05, 1.4091122278031392e-05, 1.3949486935052441e-05, 1.4025588831228697e-05, 2.075777282830943e-05, 1.4073029883471066e-05, 1.4055037255638002e-05, 1.3774405949937469e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFTparams_,"([0.9150217464034794, 0.7209769153563065, 0.9316811788345613, 0.9334893048128342, 0.9299363057324841, 0.8347273335563734, 0.9336905559276625, 0.7328423167057249, 0.9321297225008358, 0.9234113712374582], [0.0013491013318505155, 0.004016045311089196, 0.0011328364786859595, 0.0010641156274010589, 0.0011041923205886836, 0.0023989199802633594, 0.0010820297244257284, 0.0010904216202584842, 0.0010966454742009652, 0.0012187671962264172], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessageparams_bufferSupplierStr=NO_CACHING&bytes=RANDOM&compressionType=NONE&maxBatchSize=2&messageSize=1000&messageVersion=1,"([0.9333556597454788, 0.9333109919571045, 0.933154182062479, 0.9333109919571045, 0.770854271356784, 0.9333109919571045, 0.9334893048128342, 0.919959812458138, 0.9333779712085705, 0.9333109919571045], [6.0226610294658006e-05, 5.112000610408922e-05, 4.744491504046048e-05, 4.913277759827993e-05, 0.00014243578110116788, 4.8446431770496984e-05, 5.069986004132092e-05, 5.6787787618978044e-05, 5.243606485518845e-05, 5.909113802640123e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.http.jmh.HttpMethodBenchmark.testMapGetparams_,"([0.06869973190348526, 0.6399197592778335, 0.9316811788345613, 0.8663316582914573, 0.9115577889447236, 0.0674496644295302, 0.41457706452691406, 0.9331317204301075, 0.9334448160535117, 0.5839464882943144], [0.0004477584254300331, 8.780837364832061e-05, 4.597671066130611e-05, 6.617328528674314e-05, 8.60422203461624e-05, 0.00039969272861749457, 0.0002902725932009982, 4.786106092167551e-05, 3.852213959421692e-05, 0.0004279355224039299], [False, True, True, True, True, False, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocumentparams_,"([0.9335559265442404, 0.9304347826086956, 0.8471295060080107, 0.9339118825100133, 0.7649615513206286, 0.9318181818181818, 0.9332438778933244, 0.9184219324640588, 0.9082077051926298, 0.24140233722871451], [0.01687686555544278, 0.0184504551544244, 0.018707900048661796, 0.01814652767976085, 0.02145199945609821, 0.019037221744959493, 0.01749975030084788, 0.02178906146219399, 0.02277878887977193, 0.019822903527720634], [True, True, True, True, False, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initializeparams_,"([0.8547523427041499, 0.9337349397590361, 0.7580213903743316, 0.8662420382165605, 0.9333556597454788, 0.8665551839464883, 0.9334225493476079, 0.930550918196995, 0.9341577540106952, 0.9182853315472204], [3.0776397011406793, 1.4721920136326547, 4.514789884802304, 2.64529357127775, 1.4447311002393524, 2.7018939998854834, 1.5079440518710618, 1.56287345894025, 1.4903859862453808, 1.7728961053276955], [True, True, True, True, True, True, True, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.parallel.ParallelPerf.groupByparams_compute=100&count=10000&parallelism=3,"([0.5075025008336113, 0.257, 0.602, 0.7952650883627876, 0.26566666666666666, 0.457, 0.7276666666666667, 0.9086666666666666, 0.067, 0.48533333333333334], [13.209058538057132, 66.52598554907716, 35.697527291123826, 17.62169409074977, 38.07305769935232, 48.3030960973206, 11.96813272502856, 7.6162607120254, 81.35110688507928, 45.417562921447605], [False, True, True, True, False, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ecparams_,"([0.8306666666666667, 0.8536666666666667, 0.7406666666666667, 0.8353333333333334, 0.772, 0.7956666666666666, 0.8606666666666667, 0.8473333333333334, 0.7473333333333333, 0.7703333333333333], [47.580741632, 39.99711231999999, 49.29735884800004, 45.76713113600003, 63.40001791999993, 37.675237375999984, 38.244057088000034, 41.935437823999955, 42.17896959999998, 62.39390924800006], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.TroveMapPutTest.troveparams_isPresized=true&loadFactor=0.50&size=750000,"([0.9323333333333333, 0.9089696565521841, 0.895298432810937, 0.8902235568902236, 0.08866666666666667, 0.865621873957986, 0.9186124082721815, 0.8386128709569857, 0.0677344010677344, 0.8719573191063688], [15.94559692800001, 24.647892991999992, 27.458600960000002, 27.366326272000006, 200.9397985279989, 32.98849587199999, 21.70460569600002, 44.00893132799996, 212.105003008, 32.26651852800001], [True, True, True, True, False, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmarkparams_,"([0.9334670678702774, 0.84633411449615, 0.9333779712085705, 0.9333109919571045, 0.9334893048128342, 0.9334002677376171, 0.9335337341349366, 0.9333779712085705, 0.8649732620320856, 0.9317040508871778], [2.4693410283462863e-05, 4.981037344008761e-05, 2.530448295758891e-05, 3.729574365248873e-05, 2.497378570894725e-05, 2.4055418385779732e-05, 2.698354775247129e-05, 2.621449532779895e-05, 4.641782578119366e-05, 2.9568798694309002e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.HeaderBenchmark.replace2xResponseparams_,"([0.932260228034876, 0.933579335793358, 0.9334225493476079, 0.9297950957339604, 0.8642929123278468, 0.9065952460662873, 0.7860496311200537, 0.821105527638191, 0.06807511737089202, 0.9129996640913671], [0.00019799441104552976, 0.00022392183427218858, 0.00021049026195447672, 0.00021211844647533857, 0.00037324146302236813, 0.000272451331265054, 0.00027729248599960834, 0.00047644811008248125, 0.002284856235339511, 0.0002500662118575711], [False, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.QueueBurstCost.burstCostparams_burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true,"([0.11463903743315508, 0.14410187667560323, 0.37533333333333335, 0.20233333333333334, 0.44978311644978314, 0.07607607607607608, 0.28150134048257375, 0.34358288770053474, 0.8492276695768972, 0.12033333333333333], [0.028957620203061536, 0.028271827499190518, 0.020811155066984666, 0.010143298609286398, 0.018306968439270984, 0.0313712319183424, 0.0212598804136994, 0.01590193757558852, 0.0048165008785080315, 0.02502586773949075], [False, False, True, False, True, False, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMapparams_NEED_TO_ENLARGE=0&SIZE=65536,"([0.8967935871743486, 0.9335337341349366, 0.0681590377547611, 0.5945223780895124, 0.8099532398129593, 0.8403333333333334, 0.8635301968635302, 0.9318637274549099, 0.9334893048128342, 0.9052385719052386], [0.6958517490319139, 0.5447944842706371, 5.090939425605793, 2.7166310738482298, 1.1937261496788933, 1.0350186051338532, 0.948244044990982, 0.48421364964920055, 0.5551468596474864, 0.7879586112899444], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.sqlobjectInsertGeneratedKeyValuesparams_,"([0.8062248995983936, 0.9333779712085705, 0.5895123580494323, 0.7630522088353414, 0.9334225493476079, 0.2074966532797858, 0.8164493480441324, 0.9334002677376171, 0.7442249748911952, 0.14520456069751844], [0.006065535754301678, 0.0026402041603663775, 0.011692067796897344, 0.00273454909571621, 0.0027871852561088327, 0.002652932116930494, 0.005656370115661177, 0.0027595765274954745, 0.0072311118669260935, 0.021548112188396813], [True, True, True, True, True, False, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessageparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,"([0.8512064343163539, 0.8331103678929765, 0.3119143239625167, 0.7793427230046949, 0.9336461126005362, 0.9316811788345613, 0.8635451505016722, 0.8395847287340924, 0.7931726907630522, 0.9335559265442404], [0.0004259890014364234, 0.00044047935059100796, 0.00021878031808880764, 0.0003686776436096137, 0.0002134142348731125, 0.00019490775041744901, 0.00020458142143349605, 0.00042227958459885545, 0.00038595316395753046, 0.0001989440385424677], [True, True, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1params_,"([0.9298657718120805, 0.9063129617192747, 0.9302949061662198, 0.8360160965794768, 0.923180140892318, 0.8362357669122572, 0.9334670678702774, 0.9014084507042254, 0.9187019069923051, 0.8513921502851393], [0.0002671666094648507, 0.00030494186805530703, 0.0002471596982716598, 0.0005051581760558781, 0.0002446804362791725, 0.0005312756221837168, 0.00022996247721267785, 0.00032014714504455743, 0.00026395234749358206, 0.00024600211877312994], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmarkparams_,"([0.16866666666666666, 0.14533333333333334, 0.07033333333333333, 0.322, 0.31533333333333335, 0.142, 0.06866666666666667, 0.277, 0.26866666666666666, 0.45366666666666666], [0.020863266767248208, 0.021601436472053082, 0.024732187155808737, 0.015453095334870503, 0.016345297838320158, 0.02214829270917826, 0.024964581163002326, 0.016847067524259206, 0.017629198419131513, 0.011099106807499265], [True, False, False, True, True, False, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCaseparams_,"([0.8913480885311871, 0.9332214765100671, 0.8527833668678739, 0.8659724554921061, 0.9072337575351641, 0.9232573726541555, 0.9334900906953308, 0.9286671131949096, 0.9098525469168901, 0.9332438778933244], [0.0003325700608214691, 0.00021493814763890468, 0.0004432759451183322, 0.00038852644167997676, 0.00028183891458514153, 0.00022774761466996975, 0.00020410589876087003, 0.000211338706770935, 0.00025578825642359976, 0.00021473355389049916], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePoolparams_,"([0.7200533867200534, 0.8269423141047015, 0.8486162054018006, 0.8619079386257505, 0.8652884294764922, 0.8084751418084751, 0.8352784261420474, 0.8269423141047015, 0.9336445481827276, 0.8419473157719239], [1.0075458084040148, 0.7032184848675185, 0.6351877539874726, 0.5839921734984498, 0.5946242429851505, 0.7674113942084557, 0.6637406650365705, 0.692844988894656, 0.3903061718328707, 0.635721962856823], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPoolparams_,"([0.934, 0.8606666666666667, 0.8193333333333334, 0.49533333333333335, 0.8053333333333333, 0.9336666666666666, 0.924, 0.6173333333333333, 0.9336666666666666, 0.9336666666666666], [12.560313002666671, 24.532320255999995, 31.810704725333345, 90.24105130666663, 33.775965525333376, 12.449579007999986, 14.24399837866666, 64.18099950933328, 12.714344448000002, 11.71211332266666], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowthparams_matches=0&size=100,"([0.9334002677376171, 0.9335559265442404, 0.9335781041388518, 0.933955970647098, 0.9335559265442404, 0.9269756585528509, 0.9338677354709419, 0.9321297225008358, 0.9342895263509006, 0.9336002669336003], [1.6832629435378572e-05, 1.6266670898241997e-05, 1.757933389426139e-05, 1.678107471862163e-05, 1.736876178765059e-05, 1.7581281720125452e-05, 1.65821585085721e-05, 1.7229176027399106e-05, 1.672124183941806e-05, 1.668130299710674e-05], [True, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.HeaderBenchmark.autoconfigurationRequestparams_,"([0.8529805760214334, 0.8377472343278579, 0.9321524064171123, 0.9334002677376171, 0.9316353887399463, 0.8042895442359249, 0.9067513368983957, 0.4958095876634261, 0.9336683417085427, 0.8144675150703282], [0.0003419956993101976, 0.00035167265715394766, 0.00016954523675675377, 0.00016720969304215356, 0.0001649286114065181, 0.0004212558077965572, 0.00023797159528827916, 0.0011002943733508296, 0.00016307427303876201, 0.00040584893060299884], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyparams_,"([0.9335781041388518, 0.9336224149432956, 0.9336002669336003, 0.8385590393595731, 0.9336224149432956, 0.22545090180360722, 0.8669556518839613, 0.9336224149432956, 0.6415220293724967, 0.06742323097463285], [1.3583793838692297, 1.3846584427191293, 1.353550609749979, 2.7384713253746362, 1.2914855658357922, 10.829249590964167, 2.3138201105197354, 1.2829103243746471, 5.447641706075832, 12.786704393448549], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSONparams_,"([0.9334670678702774, 0.9334670678702774, 0.9335337341349366, 0.8331661651621531, 0.9335337341349366, 0.8465909090909091, 0.7980608492143096, 0.821702838063439, 0.9336224149432956, 0.8665997993981945], [0.0026856178038652803, 0.002620479146420269, 0.002449784159588821, 0.004730326541679643, 0.0024718627419414996, 0.004556696551217016, 0.005811769255226332, 0.005245714093654105, 0.0027327533375367617, 0.004287802249309727], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
