Benchmark,Steady Percentage
org_zalandoproj_logbookmethod_org.zalando.logbook.HeaderBenchmark.replace2xResponseparams_,"([0.679, 0.7343333333333333, 0.7913333333333333, 0.6986666666666667, 0.7976666666666666, 0.7413333333333333, 0.6333333333333333, 0.8496666666666667, 0.475, 0.561], [0.00019316638731106182, 0.00022392183427218858, 0.00037832463351617597, 0.00044790523826827427, 0.00037324146302236813, 0.0004787922007841257, 0.0004450256404132701, 0.0004074595345523887, 0.0001946160711086085, 0.00020555074186918144], [False, False, False, False, False, False, False, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.TroveMapPutTest.troveparams_isPresized=true&loadFactor=0.55&size=4250000,"([0.937, 0.897, 0.9336666666666666, 0.933, 0.9373333333333334, 0.9366666666666666, 0.934, 0.937, 0.9363333333333334, 0.8476666666666667], [145.76674406400008, 226.7136655360001, 149.20712192000005, 150.6531082240001, 141.28722739200003, 143.54586009600007, 151.402840064, 141.8933043200001, 145.36828518400006, 143.23023872000007], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur128params_,"([0.937, 0.9276666666666666, 0.7976666666666666, 0.9373333333333334, 0.708, 0.9273333333333333, 0.8446666666666667, 0.5336666666666666, 0.7893333333333333, 0.9273333333333333], [0.15743869697460372, 0.17764349062812365, 0.1657981681847911, 0.15299121169177055, 0.17772550948017535, 0.18302876083939504, 0.37099452648462233, 0.1521351132891198, 0.15838805660584596, 0.1837123491442974], [True, True, False, True, False, True, True, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.flow.MaximumFlowAlgorithmPerformanceTest.EdmondsKarpMaximumFlowRandomGraphBenchmark.runparams_,"([0.5486666666666666, 0.6573333333333333, 0.6446666666666667, 0.7513333333333333, 0.77, 0.6796666666666666, 0.6456666666666667, 0.7126666666666667, 0.6526666666666666, 0.3446666666666667], [601.5219138559999, 920.2302976000005, 1733.3884026879991, 1532.1163366399999, 692.7731916799996, 641.5565455359998, 1015.768154112, 602.9060341759999, 1084.449882112, 1969.3263912960012], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeHashInnerJoinparams_,"([0.851, 0.851, 0.8926666666666667, 0.928, 0.898, 0.8456666666666667, 0.9276666666666666, 0.9036666666666666, 0.936, 0.9233333333333333], [0.2359498753379058, 0.17958840452679334, 0.27820853272900753, 0.1933903755246335, 0.2799099051830702, 0.23210231131789225, 0.19695497195618375, 0.27725625472957127, 0.17585700546166735, 0.20787316987100501], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baselineparams_,"([0.295, 0.565, 0.47733333333333333, 0.32966666666666666, 0.5873333333333334, 0.7286666666666667, 0.515, 0.4653333333333333, 0.552, 0.5066666666666667], [4.5866446644879465e-06, 3.52305842928352e-06, 6.558833828669866e-06, 3.210312661969792e-06, 3.796423777605304e-06, 2.197476558956157e-06, 3.792571929299534e-06, 2.2577103091084084e-06, 4.742522990368366e-06, 2.250555546522375e-06], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSONparams_,"([0.681, 0.728, 0.799, 0.8333333333333334, 0.9346666666666666, 0.7133333333333334, 0.7116666666666667, 0.689, 0.859, 0.5646666666666667], [0.005078319927790569, 0.00266165630078103, 0.002449784159588821, 0.004730326541679643, 0.0024718627419414996, 0.004556696551217016, 0.0027824682462828823, 0.005245714093654105, 0.0027327533375367617, 0.007851039209121492], [False, False, False, True, True, False, False, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSetparams_size=10000,"([0.7256666666666667, 0.892, 0.6043333333333333, 0.6133333333333333, 0.816, 0.6036666666666667, 0.892, 0.7473333333333333, 0.778, 0.6463333333333333], [0.0003746994506757016, 0.00022913025959900586, 0.00037798481500315057, 0.00042147772855396246, 0.00038532365772553384, 0.00015313628799415663, 0.0002332688986735776, 0.0003670966303429965, 0.00044349235584548825, 0.00042427878739339315], [False, True, False, False, True, False, True, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_fieldparams_,"([0.6533333333333333, 0.869, 0.9336666666666666, 0.662, 0.9343333333333333, 0.865, 0.788, 0.801, 0.8556666666666667, 0.865], [3.1720710259270724e-05, 3.3019072236354075e-05, 1.8400258855261302e-05, 3.104849123630509e-05, 1.8080139780243603e-05, 1.8063324665759368e-05, 1.6954514991318877e-05, 1.828215540101609e-05, 3.430149775098907e-05, 2.0926592224421483e-05], [False, True, True, False, True, True, False, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBufferparams_latencySeriesName=case2&numberOfSignificantValueDigits=3,"([0.33866666666666667, 0.43566666666666665, 0.19233333333333333, 0.311, 0.4663333333333333, 0.079, 0.38133333333333336, 0.255, 0.212, 0.14933333333333335], [0.3988310277454224, 0.169985387408022, 0.3885720069816651, 0.24172641568598455, 0.25284376027547406, 0.7340852937287302, 0.2027586021557179, 0.17386815491935895, 0.1548305101021374, 0.3349479272319147], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSizeparams_bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=GZIP&maxBatchSize=500&messageSize=100&messageVersion=1,"([0.8616666666666667, 0.7993333333333333, 0.795, 0.8696666666666667, 0.587, 0.7763333333333333, 0.7293333333333333, 0.657, 0.8686666666666667, 0.724], [0.03997348594410042, 0.02047776224344543, 0.038004974435342447, 0.019386238400887996, 0.01958699130274169, 0.01957538421613941, 0.04867992396368074, 0.03617688325043844, 0.020676566521478534, 0.04004683757629039], [True, False, False, True, False, False, False, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalLongCachedparams_,"([0.6806666666666666, 0.8223333333333334, 0.8676666666666667, 0.2803333333333333, 0.7796666666666666, 0.8296666666666667, 0.869, 0.808, 0.9363333333333334, 0.9346666666666666], [0.8901948683864672, 0.7205818069306378, 0.770105616394177, 0.7194214368955808, 0.6840944271134687, 0.6871658838372381, 0.6763066413686543, 0.6935528800302471, 0.6862311675843775, 0.6850800511012605], [False, True, True, False, False, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2params_NEED_TO_ENLARGE=2&SIZE=65536,"([0.7036666666666667, 0.6776666666666666, 0.6813333333333333, 0.30466666666666664, 0.646, 0.652, 0.39966666666666667, 0.6946666666666667, 0.7043333333333334, 0.7026666666666667], [0.8722703873111208, 0.8518073223188677, 0.8595651654866208, 1.594663718512949, 0.7553875080011968, 1.1510775059312786, 0.8543053824563199, 0.8717779778407736, 1.2349303660278677, 1.1483563351050516], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClockparams_,"([0.519, 0.8046666666666666, 0.6823333333333333, 0.5506666666666666, 0.5083333333333333, 0.8693333333333333, 0.8376666666666667, 0.934, 0.5823333333333334, 0.2713333333333333], [1.1100977590958405e-05, 1.4248024083650169e-05, 1.6028364165906384e-05, 1.1215959695863928e-05, 1.606518370436043e-05, 1.1052296100252262e-05, 1.1150684678488367e-05, 1.1787560322419159e-05, 1.1287482431655356e-05, 1.0726192992814782e-05], [False, True, False, False, False, True, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbcparams_resultSize=10,"([0.866, 0.726, 0.8466666666666667, 0.9346666666666666, 0.8556666666666667, 0.9326666666666666, 0.8426666666666667, 0.932, 0.9196666666666666, 0.7583333333333333], [0.0009697608528727738, 0.0010253038482144275, 0.0011361699094656434, 0.0005307538388622825, 0.0005434756871713355, 0.0005262059876846494, 0.0005462901958101275, 0.0005352869989006955, 0.000631926270203365, 0.0012799045662518903], [True, False, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.internal.ReadBufferBenchmarks.readLong_localArrayparams_,"([0.9266666666666666, 0.921, 0.9373333333333334, 0.898, 0.798, 0.23233333333333334, 0.9073333333333333, 0.8663333333333333, 0.931, 0.4736666666666667], [1.4537324734195697e-05, 1.2863678330676425e-05, 1.3428506397475135e-05, 2.1795843650804853e-05, 1.9748993747579242e-05, 2.321361788791297e-05, 1.898891169825005e-05, 1.3806796351170077e-05, 1.3285033568253365e-05, 1.2473240948572793e-05], [True, True, True, True, True, False, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSameparams_matches=3&size=100,"([0.8576666666666667, 0.751, 0.8536666666666667, 0.724, 0.21633333333333332, 0.708, 0.837, 0.539, 0.20166666666666666, 0.6176666666666667], [0.00015903232988918685, 8.693943039137989e-05, 8.811050673066758e-05, 0.00019511977131893998, 0.00033565733749068747, 0.0002517882674278778, 0.00019073400057882127, 0.00021256626194464368, 0.00043995720749282586, 0.00014105243374915255], [True, False, True, False, False, False, True, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEqualsparams_,"([0.9106666666666666, 0.6276666666666667, 0.7076666666666667, 0.803, 0.919, 0.9366666666666666, 0.9373333333333334, 0.9366666666666666, 0.9363333333333334, 0.905], [1.5257866883045345e-05, 3.3855248871758326e-05, 2.5307666553283305e-05, 1.0911863193469784e-05, 1.7383101237368982e-05, 1.231278414418832e-05, 1.1416937116810333e-05, 1.429330615904599e-05, 1.2114913525041974e-05, 1.9486362323262053e-05], [True, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=String,"([0.9253333333333333, 0.929, 0.9366666666666666, 0.9306666666666666, 0.9366666666666666, 0.9266666666666666, 0.937, 0.9336666666666666, 0.9263333333333333, 0.929], [264.3837583359999, 248.00395263999997, 226.74826854400004, 240.74256384000014, 217.56693708800003, 253.9032412160002, 226.582593536, 232.2470010880002, 255.68582041600007, 260.84062003200006], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactionsparams_param=longChain::5803,"([0.6323333333333333, 0.438, 0.7993333333333333, 0.7973333333333333, 0.7686666666666667, 0.6156666666666667, 0.828, 0.6166666666666667, 0.41133333333333333, 0.7496666666666667], [0.7158661555256358, 0.7306402727317969, 1.2009394634255177, 0.7680120886134278, 1.2377009897459905, 1.1583090544268708, 0.7111763195946481, 1.2371259056912016, 0.7529549123483583, 0.7334533071831932], [False, False, False, False, False, False, True, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializerparams_stringLength=100000,"([0.8596666666666667, 0.4663333333333333, 0.794, 0.6333333333333333, 0.4583333333333333, 0.6496666666666666, 0.5003333333333333, 0.5706666666666667, 0.38, 0.699], [0.06312201778036283, 0.10567415318681601, 0.059897515157351804, 0.08618524776197659, 0.09998203476680563, 0.06481861686055458, 0.09126698735609165, 0.05829690698996861, 0.03951923672077263, 0.08829262636524061], [True, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypesparams_,"([0.935, 0.927, 0.87, 0.934, 0.9356666666666666, 0.9363333333333334, 0.5433333333333333, 0.8746666666666667, 0.726, 0.9273333333333333], [1.3058759977350378e-05, 1.442044909694549e-05, 1.1968004285981068e-05, 1.1967041046425957e-05, 1.260880646409912e-05, 1.2073687637310907e-05, 1.2503507870937646e-05, 2.4861981441197224e-05, 1.2559085939857437e-05, 1.2919375511410754e-05], [True, True, True, True, True, True, False, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_10_int_fieldparams_,"([0.9353333333333333, 0.9353333333333333, 0.934, 0.7526666666666667, 0.9366666666666666, 0.9046666666666666, 0.8966666666666666, 0.92, 0.8703333333333333, 0.47833333333333333], [1.612286276295397e-05, 1.5980438436401004e-05, 1.6005490215414418e-05, 2.266582609200202e-05, 1.6448821994007602e-05, 2.3410424318897477e-05, 2.459221343890764e-05, 1.937895141297442e-05, 3.135694260477782e-05, 5.015259264135325e-05], [True, True, True, False, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.simpleThrowableparams_loggingConfiguration=LOG4J2_THROWABLE_ASYNC,"([0.269, 0.38366666666666666, 0.32666666666666666, 0.268, 0.23233333333333334, 0.13933333333333334, 0.30733333333333335, 0.10033333333333333, 0.178, 0.26566666666666666], [0.10457818457906687, 0.023475926201684656, 0.16538319721047096, 0.20535689848741484, 0.09835525886121207, 0.025678329300433365, 0.1324860430560239, 0.4165937084666542, 0.02690646434403576, 0.16177433462373284], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, False, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.PdfBoxProcessorPerformance.processparams_,"([0.9316666666666666, 0.9296666666666666, 0.7736666666666666, 0.741, 0.705, 0.7533333333333333, 0.7416666666666667, 0.6766666666666666, 0.16633333333333333, 0.76], [3.67007958552381, 3.7218809953523806, 3.8922591475809525, 6.260578050438094, 3.819546682514288, 3.8711217980952375, 4.595164130742855, 4.572782826057144, 14.276748083199994, 3.538737522590479], [True, True, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmarkparams_,"([0.9346666666666666, 0.9353333333333333, 0.937, 0.9363333333333334, 0.9353333333333333, 0.9363333333333334, 0.933, 0.936, 0.935, 0.9243333333333333], [1.0423991548993643e-05, 1.0226337915037274e-05, 1.0022512449247841e-05, 1.0229337037641363e-05, 1.0338351639623828e-05, 1.0182930754378413e-05, 1.0510863581606566e-05, 1.0249304450732275e-05, 1.0485853966407112e-05, 1.1786520984134918e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
