Benchmark,Steady Percentage
org_JCToolsproj_JCToolsmethod_org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaselineparams_limit=128000,"([0.8278278278278278, 0.8194259012016022, 0.764, 0.6906666666666667, 0.5321773924641547, 0.6375458486162054, 0.5441813937979326, 0.7978652434956638, 0.8096032010670223, 0.8336112037345782], [2.7491610258160728e-05, 3.78839145584707e-05, 4.72814849587771e-05, 5.969054032751412e-05, 9.77123614441495e-05, 6.617382696686612e-05, 9.13589838665977e-05, 3.7429650727971416e-05, 3.261361771873422e-05, 3.463117083595538e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCostparams_burstSize=1&qType=MpscArrayQueue,"([0.7574240907574241, 0.16811207471647766, 0.16755674232309747, 0.8343906510851419, 0.8331103678929765, 0.27863362357669125, 0.43233333333333335, 0.17006348145673236, 0.734181452962839, 0.2368860674908119], [0.0005129377840900045, 0.0014142714553681667, 0.0014810132060477349, 0.000358014999945786, 0.0003225716663337708, 0.0013973636287471878, 0.0003202846275730977, 0.0015403252328702508, 0.00044900337308160544, 0.0014424341780974346], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessageparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=SNAPPY&maxBatchSize=500&messageSize=100&messageVersion=2,"([0.40247160988643954, 0.8268268268268268, 0.8317195325542571, 0.8319973279893119, 0.833611760775142, 0.8338903743315508, 0.8336112037345782, 0.8266533066132264, 0.6629889669007021, 0.834001336005344], [0.002116988935141585, 0.0006365313813705084, 0.0006055031600137351, 0.0006003980393360488, 0.0005921401126205301, 0.0006011425362624745, 0.0005967170913458139, 0.0006203333673599994, 0.0006038740256709116, 0.0006084174885078936], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBufferparams_latencySeriesName=case3&numberOfSignificantValueDigits=2,"([0.5120401337792642, 1.0003343363423605, 0.8280361324857812, 0.8300434928069589, 0.7767379679144385, 0.1686746987951807, 0.7963210702341137, 0.833389093342255, 0.7865506858481097, 0.5157295850066934], [0.062093344856057026, 0, 0.019919146790595428, 0.019684545665882045, 0.02683121080243082, 0.09643483520691212, 0.02796347356617594, 0.019421319671140677, 0.025842161649648906, 0.057150886249669054], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_RoaringBitmapproj_RoaringBitmapmethod_org.roaringbitmap.iteration.BatchIteratorBenchmark.iterateparams_bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1,"([0.22144053601340033, 0.21991978609625668, 0.22028791429527955, 0.22054886211512717, 0.22117962466487937, 0.22133065864259446, 0.22144053601340033, 0.21976549413735344, 0.22117962466487937, 0.22002679169457467], [69.2969144319996, 69.59563571199979, 69.42335795199989, 69.45015398399946, 69.31114666666632, 69.41870489599994, 69.3424728746663, 69.39770606933348, 69.321867264, 69.4152151039997], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.analyze.PreExecutionBenchmark.measureParseAndAnalyzeSimpleSelectparams_,"([0.2363757940488131, 0.8329986613119144, 0.8335001668335001, 0.8332217012726055, 0.8333889816360601, 0.8317725752508361, 0.8331103678929765, 0.8330545332887254, 0.17951284617951285, 0.8330545332887254], [0.046542469127921635, 0.011812365837201952, 0.011425087580333306, 0.012069172223348846, 0.011350505384589172, 0.01178200675773229, 0.010832127011514385, 0.011658088876781336, 0.051270116589067806, 0.012202824714622067], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaselineparams_limit=10000,"([0.723, 0.6604402935290193, 0.8272181454302868, 0.8288859239492995, 0.834, 0.8339446482160721, 0.7896666666666666, 0.252, 0.7706666666666667, 0.33566666666666667], [4.79144823411518e-05, 5.535039283176381e-05, 2.6986660440523907e-05, 3.0308950586090635e-05, 2.7242981415906372e-05, 2.745525126818021e-05, 3.780272718892536e-05, 0.00012159279538458638, 4.6315208282453065e-05, 6.976579573437079e-05], [False, True, True, True, True, True, False, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassistparams_,"([0.19933110367892976, 0.4259939859672569, 0.30825810765630224, 0.4579845999330432, 0.5352960856473737, 0.18871075484301938, 0.19490957803081044, 0.6448160535117057, 0.3149448345035105, 0.3696160267111853], [0.7652684546030795, 0.5187957520207312, 0.6667774461775282, 0.4976390195671825, 0.5679721406146137, 0.6306342735205308, 0.9285918696269971, 0.13040539769037893, 0.5358814027296567, 0.1724260218662451], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraGnmparams_edgeDegree=50&numOfVertices=10000,"([0.7218145430286858, 0.7975991997332444, 0.7506666666666667, 0.6069402736069403, 0.5468802135468802, 0.7505003335557038, 0.8210947930574098, 0.8306613226452906, 0.5185061687229077, 0.8333333333333334], [111.8171299839999, 77.35961190399992, 99.28677785600007, 161.08368691200008, 188.97751244799994, 103.57309440000009, 71.470809088, 69.82913228800005, 194.61675417599926, 62.98756710399999], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.execution.engine.collect.collectors.LuceneBatchIteratorBenchmark.measureConsumeLuceneBatchIteratorparams_,"([0.26175391797265757, 0.7906666666666666, 0.7303333333333333, 0.6226666666666667, 0.8336666666666667, 0.7996666666666666, 0.8313333333333334, 0.818, 0.721, 0.5286666666666666], [1020.6749655040136, 290.10480332800006, 372.658143232, 523.0076887040047, 241.79271270400002, 278.8729815040011, 237.4159564799997, 251.7043773440005, 385.7475174399988, 651.4807930879995], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionStringToCharparams_,"([0.8316633266533067, 0.18789702440655298, 0.18400802944128472, 0.8336673346693386, 0.2939211756847027, 0.8331661651621531, 0.40173506840173506, 0.8334448160535117, 0.46205282514209295, 0.8334448160535117], [0.018095129527540048, 0.08518957553950834, 0.08545314030552831, 0.01854292884613253, 0.07447046103286785, 0.016996259388461235, 0.01796034776056779, 0.01959536807702478, 0.054471062750811344, 0.019813006754353484], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduceparams_matches=3&size=3,"([0.8336673346693386, 0.8180904522613065, 0.8332219251336899, 0.8298727394507702, 0.8281982585398526, 0.8282085561497327, 0.8298157453936349, 0.8332775359892869, 0.8252589375208821, 0.8281982585398526], [0.00010983440720717646, 0.00010002458622719538, 9.359272047513934e-05, 0.00010107037637700673, 9.565945146397842e-05, 9.031128651324775e-05, 9.122073192414625e-05, 0.00010310971477871467, 0.00010197038450988704, 0.00010128726101522263], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HeadersSetBenchmark.vertxSmallparams_,"([0.832109479305741, 0.6664440734557596, 0.1672787979966611, 0.1681149732620321, 0.1681178834561286, 0.8334448160535117, 0.1756440281030445, 0.1731283422459893, 0.1681149732620321, 0.8299365185432677], [0.00023539631942159602, 0.0004154493927749517, 0.0009274770361114835, 0.0009344038789474632, 0.0009480811216042824, 0.0002051421909147002, 0.0009072348512221761, 0.0009387707877814136, 0.0009352537848187917, 0.00023909311181513732], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.QualifiersBenchmark.neq4To4params_,"([0.8295378432685867, 0.8327187395239691, 0.8298157453936349, 0.8308724832214766, 0.8296519410977242, 0.8330539725108951, 0.8332217012726055, 0.8294807370184255, 0.8330539725108951, 0.8328308207705193], [0.0003793574840854271, 0.000351802677769635, 0.00036160841777868396, 0.0003603391140375798, 0.0003583008119492059, 0.0003763138814860804, 0.00035275029175534545, 0.0003617087965426294, 0.00037030540873784226, 0.00039684983265627694], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.serialization.impl.portable.portablereader.DefaultPortableReaderBenchmark.readparams_,"([0.8327187395239691, 0.832774798927614, 0.832774798927614, 0.8329419657832942, 0.8328859060402685, 0.8326626425217974, 0.8316036156678942, 0.832886805090422, 0.832774798927614, 0.8327187395239691], [0.00035741188197216584, 0.00035943047276280595, 0.0003391789865214555, 0.00036971792066773404, 0.0003500180335059297, 0.00034407534690822437, 0.00035249974305212665, 0.0003542497704648837, 0.00034745661378734024, 0.00035329785606059164], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.getparams_size=5500000,"([0.8346666666666667, 0.8343333333333334, 0.484, 0.347, 0.529, 0.8136666666666666, 0.6674449633088726, 0.8286666666666667, 0.694, 0.8272181454302868], [297.17902131200157, 290.43091046400093, 290.7197931520008, 1128.1959485440063, 293.83720960000005, 335.7320151039998, 293.3485731839994, 305.89268787200064, 533.0242109439995, 305.8549391359999], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet_withHashparams_size=10000,"([0.8335001668335001, 0.8336673346693386, 0.8332219251336899, 0.8333889816360601, 0.8186978297161936, 0.8337783711615487, 0.8339446482160721, 0.8335005015045135, 0.8341121495327103, 0.8333333333333334], [0.0002696967169781856, 0.0002544401055976738, 0.0002688973580052592, 0.0002517513134940689, 0.00027564859620657486, 0.00026931914312467554, 0.00025126378089679996, 0.0002527974590894675, 0.0002643769717046495, 0.0002552348663188613], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriterparams_padding=100&payloadSize=1048576&pooled=true,"([0.8331099195710456, 0.8332217012726055, 0.821105527638191, 0.8330545332887254, 0.8329986613119144, 0.8329419657832942, 0.8329979879275654, 0.8246731478377473, 0.833389093342255, 0.8330539725108951], [0.0002656428712873696, 0.0002765681301806408, 0.00029254619518137706, 0.0002686156462474864, 0.00027993432799765846, 0.0002753679194920948, 0.0002755096243209718, 0.00027605332598208823, 0.00027258611331734575, 0.00026994389559057623], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdkparams_,"([0.8336666666666667, 0.8337792642140468, 0.8338903743315508, 0.8336666666666667, 0.8339458737053124, 0.8334445927903872, 0.8337228714524207, 0.8336673346693386, 0.8333889816360601, 0.8336673346693386], [8.72219066580779, 5.130541926621649, 5.3056852955059215, 9.254181472193935, 5.0916029278937955, 4.892416416692643, 4.903542979638678, 4.798381682812123, 5.096497244204322, 4.863910714292637], [True, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageWriterPerformance.testWriteWithBufferedImageAndNativeMetadataparams_,"([0.8318318318318318, 0.8335005015045135, 0.8318318318318318, 0.8205213903743316, 0.8333333333333334, 0.8304405874499332, 0.8283233132932531, 0.8333333333333334, 0.8332776478449716, 0.5643167390578016], [0.8383538820549329, 0.8259023373774099, 0.829872954411238, 0.8940034802575506, 0.8198201969495248, 0.824010444084037, 0.8664747341650103, 0.8242358505839944, 1.0043866807934296, 2.2142710426468644], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDeltaSteppingCompleteparams_numOfVertices=2000,"([0.822, 0.8273333333333334, 0.8336666666666667, 0.8336666666666667, 0.832, 0.832, 0.832, 0.8336666666666667, 0.8336666666666667, 0.8336666666666667], [61.697622016000004, 59.795963904000004, 56.84120780800002, 56.453890048, 56.74375577599992, 52.58235084800001, 53.532360704000006, 51.69525555200005, 56.59649638400003, 54.13063884800003], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduceparams_matches=3&size=100,"([0.8302013422818791, 0.8266398929049531, 0.8316599732262383, 0.8331099195710456, 0.8331658291457287, 0.8331658291457287, 0.8332775359892869, 0.21438127090301004, 0.8332217012726055, 0.1722984275677484], [0.00017357393227561107, 0.00017202428153589494, 0.00015340466444198667, 0.00017401406040194913, 0.00015282087387499848, 0.0001684939503560579, 0.00014921134872614692, 0.0006656954766553031, 0.0001759892496696483, 0.0007271110479804991], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.ChunkBench.rawArrayReadparams_cols=1000&rows=1000,"([1.000335345405768, 1.0003343363423605, 1.0003340013360054, 1.0003357958361316, 1.0003340013360054, 1.0003351206434317, 1.000335345405768, 1.000335345405768, 1.000335232986926, 1.0003351206434317], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMissparams_,"([0.1672787979966611, 0.6172839506172839, 0.8343906510851419, 0.18902643024422883, 0.8342799866354828, 0.5297261189044756, 0.6675585284280936, 0.2853324423655195, 0.7843791722296395, 0.8331103678929765], [0.00021687802067965321, 5.611509450898661e-05, 4.564479337804269e-05, 0.00021972574389602788, 4.375894454798999e-05, 0.00012375928696379496, 8.75840445551748e-05, 0.00018999168457391722, 5.7743962706055126e-05, 4.536207969812603e-05], [False, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMatchparams_,"([0.8283706925393108, 0.8287145242070116, 0.8302139037433155, 0.16867067468269872, 0.8167556742323098, 0.8306102034011337, 0.6892297432477492, 0.530373831775701, 0.8249248245907117, 0.8304405874499332], [3.371364109166768e-05, 3.384274115074603e-05, 3.560894728468576e-05, 0.0001579689023340059, 3.54137369205308e-05, 3.549595411172798e-05, 6.118252743691494e-05, 3.235892023044708e-05, 3.3160639287468836e-05, 3.5634479324704986e-05], [True, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
